,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,Measurement Day,Measurement Month,Measurement Year,Measurement Hour,Latitude,Longitude,class
175,20.82434782608696,1.699913043478261,0.1301826086956521,3.782608695652174,11.045217391304348,25.0,7.0,2015.0,11.460869565217392,41.86997960869566,-87.59998162608696,0
176,21.918018018018017,1.8511711711711711,0.1555405405405405,2.990990990990991,11.023423423423422,26.0,7.0,2015.0,12.315315315315315,41.87029785585586,-87.60029683783785,0
177,23.24,2.363391304347826,0.1849391304347826,2.869565217391304,10.978260869565217,27.0,7.0,2015.0,11.4,41.87284309565217,-87.60106762608696,0
178,24.168333333333333,4.594833333333333,0.1829416666666666,2.825,10.931666666666668,28.0,7.0,2015.0,11.5,41.8700794,-87.60018059999999,0
179,23.013793103448275,4.346206896551724,0.0978793103448275,5.172413793103448,10.87758620689655,29.0,7.0,2015.0,7.0344827586206895,41.854242396551726,-87.59280382758621,0
180,22.88421052631579,6.139473684210526,0.1283684210526315,3.631578947368421,10.873684210526315,30.0,7.0,2015.0,17.94736842105263,41.83737615789474,-87.58484910526315,0
181,22.84698795180723,0.8127710843373493,0.1469156626506024,3.4939759036144578,10.919277108433734,31.0,7.0,2015.0,10.843373493975903,41.84518585542169,-87.58889578313253,0
182,14.638297872340424,3.0298936170212767,0.1183829787234042,4.297872340425532,10.725531914893615,8.0,6.0,2015.0,11.4468085106383,41.86570780851064,-87.59749759574467,0
183,17.874774774774774,9.073693693693691,0.2797297297297297,4.2342342342342345,11.186486486486489,8.0,7.0,2015.0,11.64864864864865,41.82803802702704,-87.58088035135135,0
184,22.03309352517985,1.650287769784173,0.1691294964028777,3.489208633093525,10.91726618705036,8.0,8.0,2015.0,11.287769784172662,41.854174467625896,-87.59256367625899,0
185,17.30138888888889,0.4134027777777778,0.1021736111111111,4.333333333333333,11.36111111111111,8.0,9.0,2015.0,11.5,41.85175733333333,-87.59183066666667,0
186,23.59225352112676,5.909788732394365,0.1184154929577464,4.366197183098592,11.331690140845067,13.0,8.0,2015.0,11.492957746478874,41.85063122535211,-87.59135584507041,0
187,22.818571428571428,5.138214285714286,0.1180428571428571,4.614285714285714,11.865714285714288,14.0,8.0,2015.0,11.257142857142858,41.85210912857144,-87.59181817142857,0
188,23.244615384615383,5.874076923076923,0.1657615384615384,3.8,11.713846153846154,15.0,8.0,2015.0,10.953846153846154,41.85122186923077,-87.59132033076924,0
189,23.262686567164177,5.147835820895522,0.1267611940298507,4.2611940298507465,11.622388059701493,16.0,8.0,2015.0,11.73134328358209,41.8539453880597,-87.5925984477612,0
190,22.02589928057554,5.309424460431655,0.0970935251798561,4.625899280575539,11.540287769784172,17.0,8.0,2015.0,11.410071942446043,41.85470138848921,-87.59302494244605,0
191,19.48913043478261,5.878550724637681,0.1223405797101449,3.688405797101449,11.428260869565218,18.0,8.0,2015.0,11.53623188405797,41.8538835,-87.59241498550725,0
192,17.074242424242424,7.458712121212121,0.1190151515151515,4.4393939393939394,11.383333333333336,19.0,8.0,2015.0,11.5,41.85749763636364,-87.59418578787879,0
193,15.2096,7.822,0.117288,5.68,11.2936,20.0,8.0,2015.0,11.384,41.863760496000005,-87.59698196000001,0
194,14.44264705882353,7.312794117647059,0.103485294117647,4.529411764705882,11.257352941176473,21.0,8.0,2015.0,6.014705882352941,41.864152352941176,-87.59702744117646,0
195,14.675609756097565,7.280487804878049,0.1569878048780487,3.2439024390243905,11.135365853658536,22.0,8.0,2015.0,15.829268292682928,41.85309853658536,-87.59206704878049,0
196,14.495522388059705,9.227388059701491,0.1381492537313433,3.194029850746269,11.103731343283584,23.0,8.0,2015.0,11.828358208955224,41.85376319402985,-87.59243895522388,0
197,14.625179856115109,8.80726618705036,0.1434820143884892,4.597122302158273,11.061870503597122,24.0,8.0,2015.0,11.517985611510792,41.85391169784173,-87.59272544604318,0
198,15.076258992805757,10.767410071942448,0.2136474820143885,4.323741007194244,10.98776978417266,25.0,8.0,2015.0,11.410071942446043,41.854174467625896,-87.59256367625899,0
199,15.362222222222224,15.677703703703704,0.2376814814814815,4.0814814814814815,10.915555555555557,26.0,8.0,2015.0,11.54074074074074,41.85623708888889,-87.59318917777779,0
200,16.447286821705426,10.112713178294571,0.1587984496124031,4.162790697674419,10.91782945736434,27.0,8.0,2015.0,11.232558139534884,41.850043697674415,-87.59104243410852,0
201,16.076642335766422,0.4765693430656935,0.1388394160583941,3.3284671532846715,10.902189781021898,28.0,8.0,2015.0,11.386861313868613,41.85154103649635,-87.59166451824817,0
202,15.906569343065692,0.4789051094890511,0.1661167883211678,3.072992700729927,10.796350364963503,29.0,8.0,2015.0,11.437956204379562,41.855368927007305,-87.59302786131387,0
203,17.275000000000002,0.455,0.1872651515151515,3.128787878787879,10.75,30.0,8.0,2015.0,11.931818181818182,41.85481171212121,-87.59275692424242,0
204,18.868345323741007,0.3919424460431654,0.1120719424460431,3.9136690647482015,10.720143884892083,31.0,8.0,2015.0,11.517985611510792,41.854174467625896,-87.59256367625899,0
205,15.045263157894736,2.1298947368421053,0.1119368421052631,4.136842105263158,10.701052631578948,9.0,6.0,2015.0,11.51578947368421,41.86485363157895,-87.59722344210526,0
206,18.362280701754383,6.445,0.2468508771929824,3.43859649122807,11.150877192982456,9.0,7.0,2015.0,11.649122807017545,41.82667973684211,-87.58044478947367,0
207,22.308823529411764,1.6861029411764703,0.1374485294117647,3.735294117647059,10.823529411764708,9.0,8.0,2015.0,11.845588235294118,41.850951779411766,-87.59136098529412,0
208,18.017518248175183,0.8988321167883212,0.2311605839416058,4.102189781021898,11.31021897810219,9.0,9.0,2015.0,11.605839416058394,41.855368927007305,-87.59302786131387,0
209,18.568181818181817,8.425681818181818,0.2374090909090909,5.340909090909091,11.08181818181818,13.0,9.0,2015.0,12.363636363636363,41.736411,-87.53820202272726,0
210,18.714583333333334,2.9804166666666667,0.1101458333333333,3.6458333333333335,11.1,14.0,9.0,2015.0,11.5,41.737443000000006,-87.5387185,0
211,19.0,1.5795833333333331,0.1200625,3.875,11.072916666666666,15.0,9.0,2015.0,11.5,41.737443000000006,-87.5387185,0
212,19.134883720930237,1.03046511627907,0.1202093023255813,3.3488372093023258,11.011627906976743,16.0,9.0,2015.0,10.255813953488373,41.736915,-87.53845425581395,0
213,19.265,0.97375,0.118675,4.6,10.9625,17.0,9.0,2015.0,10.2,41.736307800000006,-87.538150375,0
214,19.33409090909091,1.2363636363636363,0.1403181818181818,4.25,10.95,18.0,9.0,2015.0,11.613636363636363,41.737443,-87.53871849999999,0
215,19.34102564102564,8.46948717948718,0.3133333333333333,6.0256410256410255,10.851282051282052,19.0,9.0,2015.0,10.282051282051285,41.73569653846154,-87.53784446153846,0
216,19.41111111111111,5.614166666666666,0.22825,4.805555555555555,10.719444444444443,20.0,9.0,2015.0,12.52777777777778,41.73113633333334,-87.53556224999998,0
217,19.431578947368426,3.941578947368421,0.1894210526315789,2.8157894736842106,10.657894736842104,21.0,9.0,2015.0,11.447368421052632,41.7314682631579,-87.53572836842105,0
218,19.673809523809524,2.386428571428572,0.1494523809523809,2.642857142857143,10.657142857142858,22.0,9.0,2015.0,11.571428571428571,41.734199571428576,-87.53709528571429,0
219,20.26842105263158,1.6728947368421052,0.1651842105263158,2.6842105263157894,10.573684210526316,23.0,9.0,2015.0,11.447368421052632,41.7314682631579,-87.53572836842105,0
220,20.68108108108108,2.5308108108108107,0.2376486486486486,3.081081081081081,10.54054054054054,24.0,9.0,2015.0,12.62162162162162,41.73192040540541,-87.53595464864864,0
221,20.68372093023256,5.069999999999999,0.2820232558139535,3.581395348837209,10.516279069767442,25.0,9.0,2015.0,11.255813953488373,41.73480300000001,-87.53739727906976,0
222,20.53111111111111,4.681333333333333,0.2856666666666667,3.533333333333333,10.502222222222224,26.0,9.0,2015.0,11.266666666666667,41.7359294,-87.537961,0
223,20.35217391304348,1.8491304347826087,0.1670652173913043,2.9130434782608696,10.471739130434782,27.0,9.0,2015.0,11.978260869565217,41.737443000000006,-87.5387185,0
224,20.3875,1.29125,0.1027291666666666,4.479166666666667,10.4125,28.0,9.0,2015.0,11.5,41.737443000000006,-87.5387185,0
225,19.6575,12.3205,0.301125,5.225,10.255,29.0,9.0,2015.0,10.375,41.7329022,-87.53644599999998,0
226,17.985,28.371,0.398,5.9,9.87,30.0,9.0,2015.0,9.05,41.7192798,-87.52962849999999,0
227,15.982417582417584,1.5887912087912088,0.1095054945054945,4.208791208791209,10.703296703296704,10.0,6.0,2015.0,11.428571428571429,41.86838297802198,-87.5983562087912,0
228,19.21764705882353,3.15781512605042,0.1142268907563025,3.84873949579832,11.143697478991596,10.0,7.0,2015.0,11.46218487394958,41.82491004201681,-87.58006698319328,0
229,22.610071942446044,1.6484172661870504,0.147115107913669,3.942446043165468,10.76546762589928,10.0,8.0,2015.0,11.482014388489208,41.852595086330936,-87.59196468345323,0
230,19.91078431372549,0.3752941176470588,0.1485392156862745,3.9901960784313726,11.187254901960785,10.0,9.0,2015.0,9.323529411764708,41.81495436274511,-87.57588632352942,0
231,16.6607476635514,2.001588785046729,0.2048317757009345,3.5700934579439254,11.139252336448596,11.0,6.0,2015.0,12.97196261682243,41.85730785981308,-87.5939345140187,0
232,19.21379310344828,2.1010344827586205,0.1114999999999999,4.396551724137931,11.106896551724136,11.0,7.0,2015.0,11.258620689655173,41.82595355172414,-87.5802897586207,0
233,23.315217391304348,4.248695652173914,0.2494492753623188,3.731884057971015,10.734782608695651,11.0,8.0,2015.0,11.355072463768115,41.8538835,-87.59241498550725,0
234,19.71451612903226,7.4796774193548385,0.2783225806451613,4.048387096774194,11.093548387096773,11.0,9.0,2015.0,10.838709677419354,41.74847632258065,-87.54645487096774,0
235,15.962043795620438,3.4174452554744525,0.2614014598540146,4.160583941605839,11.227737226277371,12.0,6.0,2015.0,11.357664233576642,41.85438950364964,-87.59256799270072,0
236,20.158035714285717,1.295892857142857,0.1184285714285714,4.785714285714286,11.05625,12.0,7.0,2015.0,11.821428571428571,41.82564557142857,-87.58022400892857,0
237,23.65514705882353,9.315955882352942,0.2645294117647059,4.941176470588236,10.668382352941178,12.0,8.0,2015.0,11.632352941176473,41.855710058823526,-87.59302935294117,0
238,18.580487804878047,13.34658536585366,0.4021707317073171,6.097560975609756,11.06341463414634,12.0,9.0,2015.0,11.609756097560975,41.733566707317074,-87.5367785609756,0
239,14.447916666666666,0.5214583333333334,0.1631458333333333,4.354166666666667,11.666666666666666,1.0,6.0,2016.0,11.5,41.931711,-87.625543,0
240,21.15892857142857,3.617857142857143,0.3074285714285714,5.142857142857143,11.107142857142858,1.0,7.0,2016.0,11.589285714285714,41.852885892857145,-87.5900312142857,0
241,24.55,0.9048611111111112,0.1998888888888889,3.0972222222222223,10.658333333333331,1.0,8.0,2016.0,11.5,41.859387,-87.59281399999999,0
242,21.456451612903223,14.702096774193548,0.4042096774193548,5.387096774193548,10.993548387096777,1.0,9.0,2016.0,12.129032258064516,41.86172003225806,-87.59386977419355,0
243,16.35,0.4069565217391304,0.1035652173913043,4.391304347826087,11.72608695652174,2.0,6.0,2016.0,14.130434782608695,41.87510960869565,-87.59992899999999,0
244,21.36818181818182,2.0715909090909093,0.2024090909090909,4.204545454545454,11.0,2.0,7.0,2016.0,14.477272727272728,41.85042975,-87.58845665909091,0
245,24.92,0.7594285714285713,0.2007142857142857,2.9714285714285715,10.564285714285717,2.0,8.0,2016.0,11.585714285714284,41.85988615714286,-87.59310355714285,0
246,21.259154929577463,12.086901408450704,0.3657605633802817,5.323943661971831,10.930985915492958,2.0,9.0,2016.0,11.619718309859154,41.85784183098592,-87.59217753521126,0
247,16.443283582089553,0.4462686567164179,0.1357014925373134,3.08955223880597,11.435820895522388,3.0,6.0,2016.0,11.656716417910449,41.85722807462686,-87.59183701492537,0
248,21.061904761904763,1.5171428571428571,0.1608571428571428,3.619047619047619,10.766666666666666,3.0,7.0,2016.0,8.0,41.859387000000005,-87.59281399999999,0
249,25.03472222222222,0.8540277777777778,0.1368194444444444,3.2222222222222223,10.977777777777778,3.0,8.0,2016.0,11.5,41.859387,-87.59281399999999,0
250,21.672222222222224,6.104166666666667,0.2707916666666666,3.5277777777777777,10.880555555555556,3.0,9.0,2016.0,11.5,41.859387,-87.59281399999999,0
251,14.898461538461538,0.6663076923076924,0.1024923076923076,3.830769230769231,11.35846153846154,4.0,6.0,2016.0,11.461538461538462,41.85493629230769,-87.5907999076923,0
252,21.975510204081637,1.6673469387755102,0.1859795918367346,3.0,10.816326530612244,4.0,7.0,2016.0,13.918367346938776,41.84391391836735,-87.58572095918366,0
253,24.86805555555556,0.9080555555555556,0.1242777777777777,3.8472222222222223,11.4125,4.0,8.0,2016.0,11.5,41.859387,-87.59281399999999,0
254,21.69375,3.54796875,0.213375,3.140625,10.821875,4.0,9.0,2016.0,11.65625,41.861101171875,-87.593520078125,0
255,14.3046875,0.6334375,0.13278125,3.53125,11.3703125,5.0,6.0,2016.0,12.40625,41.857126875,-87.59179121874999,0
256,22.21864406779661,0.9449152542372882,0.111728813559322,4.203389830508475,10.777966101694917,5.0,7.0,2016.0,10.627118644067796,41.84915369491526,-87.58750320338983,0
257,24.34583333333333,0.7344444444444445,0.136375,3.986111111111111,11.256944444444445,5.0,8.0,2016.0,11.5,41.859387,-87.59281399999999,0
258,21.86111111111111,3.351111111111111,0.1713055555555555,3.111111111111111,10.77361111111111,5.0,9.0,2016.0,11.5,41.859387,-87.59281399999999,0
259,14.691304347826089,0.7452173913043478,0.1078260869565217,4.608695652173913,12.5,26.0,5.0,2016.0,17.47826086956522,41.92358426086957,-87.62283430434783,0
260,13.04375,0.6041666666666666,0.1035833333333333,5.604166666666667,12.34375,27.0,5.0,2016.0,11.5,41.931711,-87.625543,0
261,13.085416666666667,0.6897916666666667,0.1164999999999999,4.291666666666667,12.129166666666665,28.0,5.0,2016.0,11.5,41.931711,-87.625543,0
262,13.915217391304347,0.7456521739130434,0.118695652173913,3.717391304347826,11.963043478260868,29.0,5.0,2016.0,11.956521739130435,41.931711,-87.625543,0
263,14.502083333333331,0.7868750000000001,0.1165416666666666,4.125,11.84375,30.0,5.0,2016.0,11.5,41.931711,-87.625543,0
264,15.310416666666669,0.7089583333333334,0.1335625,3.1041666666666665,11.754166666666668,31.0,5.0,2016.0,11.5,41.931711,-87.625543,0
265,13.90972222222222,0.6844444444444444,0.1582777777777778,3.7916666666666665,11.319444444444445,6.0,6.0,2016.0,11.5,41.859387,-87.59281399999999,0
266,22.102564102564106,0.4966666666666667,0.1314871794871795,4.410256410256411,11.253846153846151,6.0,7.0,2016.0,11.435897435897436,41.83865553846154,-87.58126094871794,0
267,24.418055555555554,0.7372222222222222,0.2405833333333333,3.388888888888889,11.091666666666669,6.0,8.0,2016.0,11.5,41.859387,-87.59281399999999,0
268,22.55555555555556,1.5829166666666667,0.10625,4.583333333333333,10.75972222222222,6.0,9.0,2016.0,11.5,41.859387,-87.59281399999999,0
269,17.944444444444443,2.009027777777778,0.2061527777777777,4.388888888888889,10.993055555555555,13.0,6.0,2016.0,11.5,41.859387,-87.59281399999999,0
270,18.904166666666665,1.3379166666666666,0.1856388888888888,3.0694444444444446,10.968055555555557,14.0,6.0,2016.0,11.5,41.859387,-87.59281399999999,0
271,19.681159420289852,1.0253623188405796,0.1218840579710145,3.188405797101449,10.931884057971017,15.0,6.0,2016.0,11.652173913043478,41.859387000000005,-87.59281399999999,0
272,19.123611111111117,1.907777777777778,0.2260694444444444,3.875,10.886111111111113,16.0,6.0,2016.0,11.5,41.859387,-87.59281399999999,0
273,19.183333333333334,2.6509722222222223,0.2522361111111111,4.694444444444445,10.8375,17.0,6.0,2016.0,11.5,41.859387,-87.59281399999999,0
274,20.50277777777778,1.4154166666666663,0.1557777777777777,3.4027777777777777,10.805555555555555,18.0,6.0,2016.0,11.5,41.859387,-87.59281399999999,0
275,20.34057971014493,1.1852173913043478,0.1221739130434782,4.0144927536231885,10.77536231884058,19.0,6.0,2016.0,11.956521739130435,41.859387000000005,-87.59281399999999,0
276,20.4887323943662,1.146338028169014,0.1066478873239436,4.028169014084507,10.746478873239436,20.0,6.0,2016.0,11.661971830985916,41.85889487323944,-87.59252852112675,0
277,20.827272727272724,0.8390909090909091,0.1376212121212121,3.333333333333333,10.713636363636365,21.0,6.0,2016.0,11.5,41.859387,-87.59281399999999,0
278,20.580281690140847,1.0967605633802815,0.1172394366197183,3.676056338028169,10.638028169014085,22.0,6.0,2016.0,11.619718309859154,41.85889487323944,-87.59252852112675,0
279,20.65138888888889,1.2170833333333333,0.2143611111111111,3.4444444444444446,10.61111111111111,23.0,6.0,2016.0,11.5,41.859387,-87.59281399999999,0
280,21.711267605633804,1.392112676056338,0.2114507042253521,3.859154929577465,10.539436619718307,24.0,6.0,2016.0,11.535211267605634,41.85784183098592,-87.59217753521126,0
281,21.93623188405797,0.8910144927536231,0.1485942028985507,3.072463768115942,10.508695652173913,25.0,6.0,2016.0,11.347826086956522,41.859387000000005,-87.59281399999999,0
282,22.14333333333333,0.9451666666666668,0.1291166666666666,3.533333333333333,10.488333333333332,26.0,6.0,2016.0,12.0,41.859387,-87.592814,0
283,22.231944444444444,0.9843055555555555,0.1349027777777777,4.041666666666667,10.405555555555557,27.0,6.0,2016.0,11.5,41.859387,-87.59281399999999,0
284,20.885915492957743,3.804507042253521,0.3395633802816901,5.28169014084507,10.315492957746478,28.0,6.0,2016.0,11.380281690140846,41.85784183098592,-87.59217753521126,0
285,21.084615384615383,2.88,0.2326,4.707692307692308,10.22153846153846,29.0,6.0,2016.0,11.107692307692307,41.85217338461538,-87.58948103076922,0
286,21.262686567164177,1.5388059701492536,0.1051044776119402,3.835820895522388,10.617910447761195,30.0,6.0,2016.0,11.74626865671642,41.85722807462686,-87.59183701492537,0
287,14.384615384615383,1.3807692307692307,0.2481846153846154,4.523076923076923,11.24,7.0,6.0,2016.0,11.092307692307692,41.85493629230769,-87.5907999076923,0
288,22.28070175438597,0.6952631578947369,0.1329298245614035,3.701754385964912,12.03859649122807,7.0,7.0,2016.0,13.31578947368421,41.85071931578947,-87.58810964912281,0
289,24.48181818181818,0.7472727272727273,0.2289393939393939,3.393939393939394,10.986363636363636,7.0,8.0,2016.0,11.5,41.859387,-87.59281399999999,0
290,22.9625,1.0206944444444443,0.1218472222222222,4.194444444444445,10.7125,7.0,9.0,2016.0,11.5,41.859387,-87.59281399999999,0
291,22.041666666666668,0.9845833333333333,0.1329791666666666,3.7083333333333335,11.504166666666668,13.0,7.0,2016.0,15.041666666666666,41.8572031875,-87.5915471875,0
292,20.84722222222222,1.023472222222222,0.1304166666666666,4.388888888888889,11.426388888888887,14.0,7.0,2016.0,11.5,41.859387,-87.59281399999999,0
293,19.593055555555555,1.0698611111111112,0.2453611111111111,3.7916666666666665,11.325,15.0,7.0,2016.0,11.5,41.859387,-87.59281399999999,0
294,20.916666666666668,0.9611111111111112,0.26825,4.166666666666667,11.243055555555555,16.0,7.0,2016.0,11.5,41.859387,-87.59281399999999,0
295,21.020289855072463,0.8420289855072464,0.1702463768115942,3.463768115942029,11.198550724637682,17.0,7.0,2016.0,11.956521739130435,41.859387000000005,-87.59281399999999,0
296,20.875,0.9020833333333332,0.1352638888888889,4.875,11.1375,18.0,7.0,2016.0,11.5,41.859387,-87.59281399999999,0
297,22.14444444444445,0.8247222222222222,0.1468194444444444,3.5277777777777777,11.086111111111112,19.0,7.0,2016.0,11.5,41.859387,-87.59281399999999,0
298,22.001388888888886,0.8341666666666667,0.1677916666666666,3.486111111111111,11.041666666666666,20.0,7.0,2016.0,11.5,41.859387,-87.59281399999999,0
299,19.066666666666663,0.8426388888888889,0.1569583333333333,3.6944444444444446,10.977777777777778,21.0,7.0,2016.0,11.5,41.859387,-87.59281399999999,0
300,19.538888888888888,1.2361111111111112,0.1664861111111111,3.3472222222222223,10.879166666666668,22.0,7.0,2016.0,11.5,41.859387,-87.59281399999999,0
301,21.310769230769232,1.7135384615384617,0.1598615384615384,3.6,10.867692307692309,23.0,7.0,2016.0,10.861538461538462,41.85723678461538,-87.59156667692307,0
302,20.567391304347822,1.026304347826087,0.1679130434782609,3.369565217391304,10.847826086956522,24.0,7.0,2016.0,11.956521739130435,41.8419165,-87.5826795,0
303,20.34915254237288,0.4659322033898305,0.1117966101694915,4.627118644067797,10.76101694915254,25.0,7.0,2016.0,12.71186440677966,41.85168813559322,-87.58834794915253,0
304,22.647222222222226,0.3870833333333333,0.0896666666666666,4.166666666666667,10.670833333333333,26.0,7.0,2016.0,11.5,41.859387,-87.59281399999999,0
305,22.184057971014493,0.4672463768115942,0.1112753623188405,4.36231884057971,11.005797101449277,27.0,7.0,2016.0,11.63768115942029,41.86047056521739,-87.59317515942028,0
306,21.77887323943662,0.5576056338028169,0.1748591549295774,3.633802816901409,11.23380281690141,28.0,7.0,2016.0,11.422535211267606,41.86142429577465,-87.59373594366197,0
307,22.48333333333333,0.6693055555555555,0.2700416666666667,5.25,11.0625,29.0,7.0,2016.0,11.5,41.859387,-87.59281399999999,0
308,22.813235294117646,1.4529411764705882,0.3111029411764706,4.294117647058823,10.91029411764706,30.0,7.0,2016.0,11.073529411764708,41.867895705882354,-87.59666447058824,0
309,23.253191489361704,0.8185106382978723,0.2360425531914893,4.0,10.963829787234042,31.0,7.0,2016.0,12.191489361702128,41.927094574468086,-87.62345391489362,0
310,15.344444444444443,1.060138888888889,0.2104166666666666,4.375,11.181944444444444,8.0,6.0,2016.0,11.5,41.859387,-87.59281399999999,0
311,22.676470588235293,0.8491176470588235,0.17075,3.3823529411764706,11.955882352941176,8.0,7.0,2016.0,11.411764705882351,41.85887316176471,-87.59251592647058,0
312,24.57857142857143,2.404,0.2931142857142857,3.585714285714286,10.897142857142857,8.0,8.0,2016.0,11.342857142857143,41.8635198,-87.59468422857142,0
313,22.579166666666666,1.983611111111111,0.1099444444444444,4.111111111111111,10.62638888888889,8.0,9.0,2016.0,11.5,41.859387,-87.59281399999999,0
314,23.30555555555556,0.8394444444444444,0.1836805555555555,3.9444444444444446,11.541666666666666,13.0,8.0,2016.0,11.5,41.859387,-87.59281399999999,0
315,23.83913043478261,0.5862318840579711,0.2044492753623188,3.753623188405797,11.410144927536232,14.0,8.0,2016.0,11.956521739130435,41.859387000000005,-87.59281399999999,0
316,23.61111111111111,1.1948611111111112,0.2081527777777777,3.6666666666666665,11.319444444444445,15.0,8.0,2016.0,11.5,41.859387,-87.59281399999999,0
317,24.01388888888889,2.432083333333333,0.2575,4.125,11.252777777777778,16.0,8.0,2016.0,11.5,41.859387,-87.59281399999999,0
318,24.05352112676056,1.238169014084507,0.1246338028169014,3.661971830985916,11.185915492957747,17.0,8.0,2016.0,11.633802816901408,41.86142429577465,-87.59373594366197,0
319,23.91111111111111,1.0108333333333333,0.1336111111111111,3.3194444444444446,11.133333333333333,18.0,8.0,2016.0,11.5,41.859387,-87.59281399999999,0
320,22.99811320754717,0.8179245283018868,0.1406415094339622,3.4150943396226414,11.037735849056604,19.0,8.0,2016.0,8.79245283018868,41.86211620754717,-87.59404905660377,0
321,21.723188405797103,0.8010144927536232,0.1500144927536232,3.7971014492753614,10.940579710144927,20.0,8.0,2016.0,11.217391304347826,41.859387000000005,-87.59281399999999,0
322,19.65507246376812,0.8969565217391304,0.2335942028985507,4.159420289855072,10.802898550724638,21.0,8.0,2016.0,11.956521739130435,41.859387000000005,-87.59281399999999,0
323,20.509722222222223,0.3154166666666667,0.1819444444444444,4.652777777777778,10.730555555555556,22.0,8.0,2016.0,11.5,41.859387,-87.59281399999999,0
324,20.263380281690143,0.4445070422535211,0.1285070422535211,3.4788732394366195,10.647887323943662,23.0,8.0,2016.0,11.422535211267606,41.85784183098592,-87.59217753521126,0
325,18.917241379310347,0.4918965517241379,0.1424482758620689,3.4482758620689653,10.815517241379313,24.0,8.0,2016.0,10.29310344827586,41.85095296551724,-87.5879214827586,0
326,18.974545454545453,0.4732727272727273,0.1236727272727272,4.727272727272728,11.292727272727271,25.0,8.0,2016.0,12.581818181818182,41.84858705454546,-87.58654903636364,0
327,19.594444444444445,0.5231944444444445,0.200375,3.513888888888889,11.470833333333331,26.0,8.0,2016.0,11.5,41.859387,-87.59281399999999,0
328,19.8625,0.9854166666666668,0.2289583333333333,3.5694444444444446,11.355555555555556,27.0,8.0,2016.0,11.5,41.859387,-87.59281399999999,0
329,20.69855072463768,0.6078260869565217,0.1715942028985507,3.681159420289855,11.243478260869564,28.0,8.0,2016.0,11.956521739130435,41.859387000000005,-87.59281399999999,0
330,22.697222222222223,0.6540277777777778,0.2047916666666666,3.083333333333333,11.177777777777775,29.0,8.0,2016.0,11.5,41.859387,-87.59281399999999,0
331,23.44929577464789,0.483943661971831,0.164281690140845,2.9859154929577465,11.152112676056335,30.0,8.0,2016.0,11.408450704225352,41.85784183098592,-87.59217753521126,0
332,22.708450704225356,2.91,0.3093943661971831,5.084507042253521,11.094366197183096,31.0,8.0,2016.0,11.633802816901408,41.86142429577465,-87.59373594366197,0
333,15.51388888888889,1.0270833333333331,0.1524722222222222,3.7222222222222223,11.154166666666663,9.0,6.0,2016.0,11.5,41.859387,-87.59281399999999,0
334,22.36388888888889,1.9179166666666667,0.2942638888888889,4.819444444444445,11.794444444444444,9.0,7.0,2016.0,11.5,41.859387,-87.59281399999999,0
335,24.421875,1.5446875,0.1938125,3.25,10.9203125,9.0,8.0,2016.0,10.5,41.877468,-87.60099625,0
336,22.204166666666666,0.8983333333333334,0.1295138888888888,3.5972222222222223,10.54861111111111,9.0,9.0,2016.0,11.5,41.859387,-87.59281399999999,0
337,21.515277777777776,1.1243055555555557,0.1459166666666666,3.7916666666666665,10.216666666666669,13.0,9.0,2016.0,11.5,41.859387,-87.59281399999999,0
338,21.548529411764704,2.467205882352941,0.3393676470588235,4.117647058823529,10.135294117647058,14.0,9.0,2016.0,10.911764705882351,41.85293364705882,-87.59015582352941,0
339,21.653191489361703,3.9378723404255314,0.3247234042553191,3.4468085106382977,10.342553191489362,15.0,9.0,2016.0,11.340425531914894,41.8064440212766,-87.5711314893617,0
340,21.575,5.412083333333334,0.2448125,3.0416666666666665,10.25625,16.0,9.0,2016.0,11.5,41.8045335,-87.5702195,0
341,21.441304347826087,8.652173913043478,0.1393695652173913,3.739130434782609,10.169565217391304,17.0,9.0,2016.0,11.173913043478262,41.804533500000005,-87.5702195,0
342,20.41521739130435,2.501304347826087,0.2178260869565217,2.8043478260869565,10.030434782608696,18.0,9.0,2016.0,11.956521739130435,41.804533500000005,-87.5702195,0
343,20.075,1.284375,0.1491249999999999,2.583333333333333,9.9,19.0,9.0,2016.0,11.5,41.8045335,-87.5702195,0
344,20.031578947368423,1.6276315789473683,0.2022105263157894,3.5526315789473686,9.844736842105265,20.0,9.0,2016.0,9.657894736842104,41.82816363157895,-87.58149936842105,0
345,19.8625,1.95875,0.151,3.1666666666666665,9.908333333333331,21.0,9.0,2016.0,11.5,41.894328,-87.613083,0
346,18.94,1.21,0.1328,3.0,9.72,22.0,9.0,2016.0,6.0,41.894328,-87.613083,0
347,16.34861111111111,0.9180555555555556,0.1322777777777777,3.6527777777777777,11.122222222222222,10.0,6.0,2016.0,11.5,41.859387,-87.59281399999999,0
348,22.795652173913044,2.071159420289855,0.2497246376811594,4.260869565217392,11.682608695652174,10.0,7.0,2016.0,11.956521739130435,41.859387000000005,-87.59281399999999,0
349,24.95625,1.0575,0.1195,3.375,11.345833333333331,10.0,8.0,2016.0,11.5,41.931711,-87.625543,0
350,21.790277777777774,2.588055555555556,0.2077361111111111,3.5972222222222223,10.476388888888888,10.0,9.0,2016.0,11.5,41.859387,-87.59281399999999,0
351,18.535714285714285,1.109047619047619,0.144,3.9047619047619047,11.13095238095238,11.0,6.0,2016.0,15.785714285714286,41.859387000000005,-87.59281399999999,0
