Measurement Date,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,Measurement Day,Measurement Month,Measurement Year,Measurement Hour,Latitude,Longitude,class,Air Temperature,Wet Bulb Temperature,Humidity,Total Rain,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading
2017-06-21,17.666666666666668,1.2766666666666666,0.18699999999999997,3.0,12.504166666666668,21.0,6.0,2017.0,11.5,41.894328,-87.613083,0,19.1125,17.085,82.275,73.71000000000001,89.9,1.15,1.94,992.6025,333.25,213.325
2017-06-22,17.770833333333332,1.0154166666666666,0.18699999999999997,3.0,12.1875,22.0,6.0,2017.0,11.5,41.894328,-87.613083,0,27.476923076923075,22.625641025641023,66.94871794871794,75.04871794871795,207.28205128205127,2.8564102564102565,5.674358974358975,987.4564102564103,203.89743589743588,219.05128205128204
2017-06-23,18.7875,0.96875,0.18699999999999997,3.0,11.983333333333334,23.0,6.0,2017.0,11.5,41.894328,-87.613083,0,22.13125,18.909375,76.15625,95.678125,178.15625,2.109375,3.965625,984.14375,284.09375,266.21875
2017-06-24,18.400000000000002,0.83875,0.18699999999999997,3.0,11.8375,24.0,6.0,2017.0,11.5,41.894328,-87.613083,0,21.317500000000003,14.8325,51.125,94.82000000000001,283.05,2.58,5.4,992.4875,292.65,213.25
2017-06-25,18.113636363636363,0.9259090909090909,0.187,3.0,11.713636363636363,25.0,6.0,2017.0,12.409090909090908,41.894328,-87.613083,0,19.075609756097563,13.080487804878048,51.46341463414634,93.38780487804878,284.2439024390244,2.651219512195122,5.492682926829268,996.6317073170732,288.4878048780488,199.29268292682926
2017-06-26,18.017391304347825,1.2182608695652173,0.187,3.0,11.643478260869566,26.0,6.0,2017.0,11.26086956521739,41.894328,-87.613083,0,18.79189189189189,12.808108108108108,52.0,95.61351351351351,284.1621621621622,2.705405405405405,5.237837837837838,996.4054054054054,316.97297297297297,220.94594594594594
2017-06-27,17.787499999999998,1.57,0.18699999999999997,3.0,11.541666666666666,27.0,6.0,2017.0,11.5,41.894328,-87.613083,0,18.264864864864865,13.432432432432432,58.810810810810814,96.6054054054054,193.1081081081081,1.5486486486486486,2.8216216216216217,997.1054054054055,344.9189189189189,230.32432432432432
2017-06-28,17.3,0.9529166666666667,0.18699999999999997,3.0,11.483333333333334,28.0,6.0,2017.0,11.5,41.894328,-87.613083,0,22.177500000000002,16.6875,58.05,99.9725,186.3,2.94,5.9799999999999995,991.3700000000001,135.9,213.3
2017-06-29,17.954166666666666,1.24,0.18699999999999997,3.0,11.4,29.0,6.0,2017.0,11.5,41.894328,-87.613083,0,24.6974358974359,20.57948717948718,70.1025641025641,111.62051282051281,216.82051282051282,3.0230769230769234,5.728205128205128,987.6717948717948,243.33333333333334,218.97435897435898
2017-06-30,18.520833333333332,1.1075000000000002,0.18699999999999997,3.0,11.387500000000001,30.0,6.0,2017.0,11.5,41.894328,-87.613083,0,22.425641025641028,20.494871794871795,84.82051282051282,118.12307692307692,168.89743589743588,1.7205128205128204,3.22051282051282,988.2538461538462,219.6153846153846,218.64102564102564
2017-07-06,16.791666666666668,3.768333333333333,0.18699999999999997,3.0,10.699999999999998,7.0,6.0,2017.0,11.5,41.894328,-87.613083,0,15.859523809523811,13.21904761904762,75.14285714285714,36.114285714285714,32.11904761904762,2.8285714285714283,4.523809523809524,997.6380952380953,322.73809523809524,202.92857142857142
2017-07-07,22.358333333333334,1.1991666666666667,0.18699999999999997,3.0,10.9375,7.0,7.0,2017.0,11.5,41.894328,-87.613083,0,23.73421052631579,20.98157894736842,78.86842105263158,121.91315789473684,99.13157894736842,2.9236842105263157,4.665789473684211,989.8105263157895,275.44736842105266,215.07894736842104
2017-07-08,22.347826086956523,2.7530434782608695,0.187,3.0,10.9,7.0,8.0,2017.0,11.652173913043478,41.894328,-87.613083,0,21.187179487179485,18.146153846153847,75.15384615384616,343.6307692307692,60.333333333333336,3.964102564102564,5.841025641025642,995.9487179487179,275.02564102564105,219.05128205128204
2017-07-09,19.18,5.485,0.187,3.0,10.8,7.0,9.0,2017.0,10.1,41.894328,-87.613083,1,16.64864864864865,12.04864864864865,60.027027027027025,395.91081081081086,265.6216216216216,1.8324324324324324,3.586486486486486,994.9513513513513,142.3783783783784,211.6216216216216
2017-07-13,20.895833333333332,0.7754166666666666,0.18699999999999997,3.0,10.6,13.0,7.0,2017.0,11.5,41.894328,-87.613083,0,26.253846153846155,22.03846153846154,70.58974358974359,195.4923076923077,255.28205128205127,2.6076923076923078,4.571794871794872,993.2128205128206,210.64102564102564,218.82051282051282
2017-07-14,20.33913043478261,1.5282608695652173,0.187,3.0,10.517391304347827,14.0,7.0,2017.0,11.08695652173913,41.894328,-87.613083,0,20.597368421052632,17.96578947368421,77.89473684210526,194.4236842105263,107.52631578947368,3.0026315789473683,4.7105263157894735,997.4842105263158,212.8421052631579,214.8684210526316
2017-07-15,20.599999999999998,1.4227272727272728,0.187,3.0,10.413636363636364,15.0,7.0,2017.0,10.681818181818182,41.894328,-87.613083,0,22.032432432432433,18.47027027027027,72.27027027027027,196.17567567567568,185.48648648648648,1.7432432432432432,2.9567567567567568,997.6648648648649,359.3783783783784,220.9189189189189
2017-07-16,20.650000000000002,2.825909090909091,0.187,3.0,10.331818181818182,16.0,7.0,2017.0,12.409090909090908,41.894328,-87.613083,0,20.621052631578948,18.74736842105263,84.13157894736842,194.46315789473684,41.44736842105263,4.826315789473685,7.342105263157895,994.8684210526316,174.8421052631579,214.92105263157896
2017-07-17,21.608333333333334,4.086666666666667,0.18699999999999997,3.0,10.229166666666666,17.0,7.0,2017.0,11.5,41.894328,-87.613083,0,19.980555555555554,17.772222222222222,80.94444444444444,201.03333333333333,34.25,3.1166666666666667,4.963888888888889,995.5944444444444,377.97222222222223,237.08333333333334
2017-07-18,21.84166666666667,1.9937500000000001,0.18699999999999997,3.0,10.183333333333332,18.0,7.0,2017.0,11.5,41.894328,-87.613083,0,23.303448275862067,19.944827586206895,75.13793103448276,218.251724137931,151.93103448275863,1.410344827586207,2.3275862068965516,995.7137931034483,299.3103448275862,294.0
2017-07-19,22.925,1.4954166666666666,0.18699999999999997,3.0,10.083333333333334,19.0,7.0,2017.0,11.5,41.894328,-87.613083,0,24.236842105263158,21.852631578947367,82.0,194.78157894736842,136.57894736842104,1.8605263157894738,3.0157894736842104,996.7815789473683,350.1842105263158,216.0
2017-07-20,23.40833333333333,1.3983333333333334,0.18699999999999997,3.0,11.512500000000001,20.0,7.0,2017.0,11.5,41.894328,-87.613083,0,24.56756756756757,22.45945945945946,84.72972972972973,233.35945945945943,148.35135135135135,1.9432432432432434,3.951351351351351,993.5162162162162,218.94594594594594,231.0
2017-07-21,23.3,1.1991304347826088,0.187,3.0,12.58695652173913,21.0,7.0,2017.0,11.782608695652174,41.894328,-87.613083,0,24.84857142857143,23.017142857142858,86.11428571428571,246.1485714285714,117.68571428571428,1.4628571428571429,2.6142857142857143,992.5085714285715,214.57142857142858,244.31428571428572
2017-07-22,23.441666666666666,1.3266666666666667,0.18699999999999997,3.0,12.262500000000001,22.0,7.0,2017.0,11.5,41.894328,-87.613083,0,23.817948717948717,22.358974358974358,88.53846153846153,302.1461538461538,140.10256410256412,2.041025641025641,3.5051282051282047,987.7641025641026,237.2051282051282,219.25641025641025
2017-07-23,24.189473684210526,1.5478947368421052,0.187,3.0,12.047368421052632,23.0,7.0,2017.0,12.473684210526315,41.894328,-87.613083,0,25.45483870967742,22.629032258064516,79.29032258064517,319.35483870967744,167.80645161290323,1.3064516129032258,2.2129032258064516,987.425806451613,196.41935483870967,241.32258064516128
2017-07-24,22.945833333333336,5.212916666666667,0.18699999999999997,3.0,11.895833333333334,24.0,7.0,2017.0,11.5,41.894328,-87.613083,1,20.856410256410257,18.22051282051282,77.92307692307692,309.8153846153846,29.641025641025642,4.802564102564103,7.438461538461539,994.7769230769231,260.84615384615387,219.07692307692307
2017-07-25,22.912499999999998,2.7375000000000003,0.18699999999999997,3.0,11.800000000000002,25.0,7.0,2017.0,11.5,41.894328,-87.613083,0,23.043589743589745,18.638461538461538,66.58974358974359,309.8153846153846,126.87179487179488,2.1256410256410256,3.9384615384615382,999.7102564102563,346.9230769230769,219.56410256410257
2017-07-26,22.858333333333334,1.72625,0.18699999999999997,3.0,11.716666666666667,26.0,7.0,2017.0,11.5,41.894328,-87.613083,0,25.844736842105263,21.25526315789474,67.36842105263158,312.5263157894737,210.6315789473684,1.9684210526315788,3.7736842105263158,995.5921052631579,227.81578947368422,225.21052631578948
2017-07-27,22.941666666666666,2.513333333333333,0.18699999999999997,3.0,11.6625,27.0,7.0,2017.0,11.5,41.894328,-87.613083,0,23.182051282051283,21.83076923076923,89.05128205128206,311.33589743589744,54.41025641025641,4.5025641025641026,7.038461538461538,991.9461538461538,226.10256410256412,219.30769230769232
2017-07-28,23.03333333333333,5.007916666666667,0.18699999999999997,3.0,11.587499999999999,28.0,7.0,2017.0,11.5,41.894328,-87.613083,1,22.43846153846154,20.15897435897436,81.48717948717949,311.39230769230767,29.76923076923077,5.371794871794871,8.305128205128204,993.5205128205129,350.1025641025641,219.23076923076923
2017-07-29,23.125,4.07625,0.18699999999999997,3.0,11.5,29.0,7.0,2017.0,11.5,41.894328,-87.613083,0,21.7,17.687179487179485,67.74358974358974,311.39230769230767,52.256410256410255,5.030769230769231,7.438461538461539,998.0179487179487,357.79487179487177,219.23076923076923
2017-07-30,23.61818181818182,3.475,0.187,3.0,11.404545454545454,30.0,7.0,2017.0,12.409090909090908,41.894328,-87.613083,0,22.609375,20.4125,82.03125,328.81874999999997,71.09375,2.21875,3.553125,1000.384375,345.25,255.71875
2017-07-31,23.88181818181818,2.3313636363636365,0.187,3.0,11.395454545454546,31.0,7.0,2017.0,11.227272727272727,41.894328,-87.613083,0,23.81111111111111,20.44074074074074,74.4074074074074,345.0148148148148,152.96296296296296,1.5074074074074075,2.4814814814814814,999.7370370370371,309.6296296296296,289.44444444444446
2017-08-06,16.67391304347826,2.3152173913043477,0.187,3.0,10.7,8.0,6.0,2017.0,11.08695652173913,41.894328,-87.613083,0,19.2375,14.367500000000001,60.275,35.96,131.975,1.155,2.005,992.9925,352.425,213.325
2017-08-07,21.8875,3.56625,0.18699999999999997,3.0,10.9,8.0,7.0,2017.0,11.5,41.894328,-87.613083,0,20.407692307692308,16.05128205128205,64.76923076923077,123.88461538461539,81.6923076923077,2.7512820512820513,4.356410256410257,994.8615384615384,367.38461538461536,218.46153846153845
2017-08-08,22.354166666666668,1.9083333333333332,0.18699999999999997,3.0,10.808333333333335,8.0,8.0,2017.0,11.5,41.894328,-87.613083,0,21.89333333333333,16.96333333333333,61.86666666666667,373.63,185.93333333333334,1.5066666666666668,2.4833333333333334,999.2833333333333,328.23333333333335,272.43333333333334
2017-08-09,19.065217391304348,4.793043478260869,0.187,3.0,10.730434782608695,8.0,9.0,2017.0,11.652173913043478,41.894328,-87.613083,0,17.5,13.977142857142857,68.42857142857143,411.45428571428573,116.28571428571429,3.1285714285714286,4.562857142857142,1000.8828571428572,108.68571428571428,233.9142857142857
2017-08-13,22.931818181818183,1.9181818181818182,0.187,3.0,10.504545454545454,13.0,8.0,2017.0,12.409090909090908,41.894328,-87.613083,0,21.181081081081082,17.024324324324322,66.62162162162163,345.47297297297297,137.7027027027027,1.6513513513513514,2.7027027027027026,995.6891891891892,260.9189189189189,221.43243243243242
2017-08-14,22.954166666666666,1.6500000000000001,0.18699999999999997,3.0,10.445833333333335,14.0,8.0,2017.0,11.5,41.894328,-87.613083,0,23.211111111111112,19.63888888888889,72.44444444444444,354.3333333333333,136.94444444444446,1.4694444444444443,2.5833333333333335,989.9833333333333,201.11111111111111,237.47222222222223
2017-08-15,23.616666666666664,1.80375,0.18699999999999997,3.0,10.370833333333334,15.0,8.0,2017.0,11.5,41.894328,-87.613083,0,22.98421052631579,20.80526315789474,82.52631578947368,347.4315789473684,112.44736842105263,2.7026315789473685,4.213157894736842,991.1684210526316,304.3157894736842,225.05263157894737
2017-08-16,23.979166666666668,2.2970833333333336,0.18699999999999997,3.0,10.258333333333333,16.0,8.0,2017.0,11.5,41.894328,-87.613083,0,24.355263157894736,22.063157894736843,82.44736842105263,348.428947368421,108.92105263157895,2.0473684210526315,3.3552631578947367,992.5342105263159,278.10526315789474,225.21052631578948
2017-08-17,23.695833333333336,1.2275,0.18699999999999997,3.0,10.145833333333334,17.0,8.0,2017.0,11.5,41.894328,-87.613083,0,25.685714285714287,22.054285714285715,74.28571428571429,362.59142857142854,247.0857142857143,3.6114285714285717,7.037142857142857,985.9314285714286,218.22857142857143,233.9142857142857
2017-08-18,23.9875,1.3995833333333334,0.18699999999999997,3.0,11.420833333333334,18.0,8.0,2017.0,11.5,41.894328,-87.613083,0,24.457142857142856,19.51142857142857,64.85714285714286,364.4971428571428,278.6857142857143,2.431428571428571,4.468571428571429,988.6457142857142,247.85714285714286,233.97142857142856
2017-08-19,24.2,1.8504545454545456,0.187,3.0,12.613636363636363,19.0,8.0,2017.0,11.363636363636363,41.894328,-87.613083,0,22.393548387096775,18.970967741935485,73.0,375.18709677419355,158.09677419354838,1.4548387096774194,2.5677419354838706,992.3193548387097,360.16129032258067,252.61290322580646
2017-08-20,23.922222222222224,2.042777777777778,0.187,3.0,12.294444444444444,20.0,8.0,2017.0,10.38888888888889,41.894328,-87.613083,0,25.167857142857144,20.489285714285717,66.14285714285714,368.89285714285717,166.42857142857142,1.5571428571428572,2.8892857142857147,994.7285714285715,212.46428571428572,241.92857142857142
2017-08-21,24.4125,1.54625,0.187,3.0,12.04375,21.0,8.0,2017.0,15.5,41.894328,-87.613083,0,26.693103448275863,23.417241379310347,76.48275862068965,352.94827586206895,209.06896551724137,2.124137931034483,4.051724137931035,994.7241379310345,294.82758620689657,209.24137931034483
2017-08-22,23.925,1.4058333333333335,0.18699999999999997,3.0,11.933333333333332,22.0,8.0,2017.0,11.5,41.894328,-87.613083,0,24.034285714285716,19.142857142857142,65.28571428571429,385.9371428571428,288.4,3.26,6.505714285714285,990.5628571428571,187.45714285714286,233.9142857142857
2017-08-23,23.14782608695652,2.436086956521739,0.187,3.0,11.81304347826087,23.0,8.0,2017.0,11.130434782608695,41.894328,-87.613083,0,20.492105263157896,15.810526315789472,62.05263157894737,381.21578947368425,174.97368421052633,2.2078947368421056,3.8684210526315788,994.7578947368422,231.05263157894737,224.89473684210526
2017-08-24,22.65833333333333,2.6875,0.18699999999999997,3.0,11.725,24.0,8.0,2017.0,11.5,41.894328,-87.613083,0,19.25277777777778,15.663888888888888,69.44444444444444,389.7611111111111,108.30555555555556,3.341666666666667,5.3694444444444445,997.2277777777776,275.6388888888889,236.97222222222223
2017-08-25,22.133333333333336,2.027083333333333,0.18699999999999997,3.0,11.641666666666666,25.0,8.0,2017.0,11.5,41.894328,-87.613083,0,18.94473684210526,14.078947368421053,59.28947368421053,382.7105263157895,115.65789473684211,2.1526315789473682,3.723684210526316,1001.9157894736843,318.3157894736842,224.76315789473685
2017-08-26,22.282608695652176,1.3578260869565217,0.187,3.0,11.6,26.0,8.0,2017.0,11.608695652173912,41.894328,-87.613083,0,21.08857142857143,16.15714285714286,60.74285714285714,388.56571428571425,132.74285714285713,2.1028571428571428,4.271428571428571,1002.1028571428571,245.97142857142856,233.94285714285715
2017-08-27,22.004761904761903,1.4052380952380954,0.187,3.0,11.50952380952381,27.0,8.0,2017.0,12.095238095238095,41.894328,-87.613083,0,21.71212121212121,16.51818181818182,59.36363636363637,384.5515151515151,170.5151515151515,2.039393939393939,3.8454545454545452,997.478787878788,147.96969696969697,226.5151515151515
2017-08-28,22.09583333333333,1.50875,0.18699999999999997,3.0,11.4375,28.0,8.0,2017.0,11.5,41.894328,-87.613083,0,21.505555555555556,18.172222222222224,73.13888888888889,391.05555555555554,143.5,1.5499999999999998,2.941666666666667,994.6388888888889,242.86111111111111,227.5
2017-08-29,22.366666666666664,1.60125,0.18699999999999997,3.0,11.383333333333333,29.0,8.0,2017.0,11.5,41.894328,-87.613083,0,21.425714285714285,19.04857142857143,80.42857142857143,401.5028571428572,57.371428571428574,1.9228571428571428,3.22,995.3800000000001,148.82857142857142,233.97142857142856
2017-08-30,22.63913043478261,1.5191304347826087,0.187,3.0,11.3,30.0,8.0,2017.0,11.608695652173912,41.894328,-87.613083,0,21.425806451612903,18.299999999999997,74.80645161290323,406.23225806451615,175.19354838709677,1.535483870967742,2.5580645161290323,996.0225806451613,290.258064516129,240.90322580645162
2017-08-31,21.579166666666666,6.7941666666666665,0.18699999999999997,3.0,11.229166666666666,31.0,8.0,2017.0,11.5,41.894328,-87.613083,1,20.414285714285715,17.74857142857143,77.54285714285714,401.52000000000004,41.4,5.308571428571429,9.028571428571428,998.44,182.4,233.82857142857142
2017-09-06,17.912499999999998,1.695,0.18699999999999997,3.0,10.645833333333334,9.0,6.0,2017.0,11.5,41.894328,-87.613083,0,21.58205128205128,16.353846153846153,61.38461538461539,36.54615384615384,165.92307692307693,2.5025641025641026,4.243589743589744,987.2051282051282,356.0,218.71794871794873
2017-09-07,21.70909090909091,1.4018181818181819,0.187,3.0,10.80909090909091,9.0,7.0,2017.0,12.409090909090908,41.894328,-87.613083,0,25.242105263157896,17.826315789473682,48.76315789473684,123.26315789473684,195.21052631578948,2.1710526315789473,3.9499999999999997,994.0947368421052,329.10526315789474,215.52631578947367
2017-09-08,22.620833333333334,1.46125,0.18699999999999997,3.0,10.800000000000002,9.0,8.0,2017.0,11.5,41.894328,-87.613083,0,22.799999999999997,18.62258064516129,67.70967741935483,375.1225806451613,187.29032258064515,1.3419354838709678,2.393548387096774,999.483870967742,236.51612903225808,275.16129032258067
2017-09-09,19.038095238095238,5.939047619047619,0.187,3.0,10.7,9.0,9.0,2017.0,11.80952380952381,41.894328,-87.613083,1,18.0,14.043333333333333,65.4,413.76666666666665,107.7,3.493333333333333,5.489999999999999,1006.5466666666667,254.6,237.13333333333333
2017-10-06,16.945833333333333,1.0362500000000001,0.18699999999999997,3.0,10.6,10.0,6.0,2017.0,11.5,41.894328,-87.613083,0,26.7,17.7,44.46153846153846,36.892307692307696,218.89743589743588,3.658974358974359,7.115384615384615,988.3205128205128,344.61538461538464,218.92307692307693
2017-10-07,21.65416666666667,1.4308333333333332,0.18699999999999997,3.0,10.800000000000002,10.0,7.0,2017.0,11.5,41.894328,-87.613083,0,23.96842105263158,21.55,81.8157894736842,148.42105263157896,134.6315789473684,2.1842105263157894,4.031578947368421,988.2552631578947,158.26315789473685,224.52631578947367
2017-10-08,22.82608695652174,1.5265217391304347,0.187,3.0,10.73913043478261,10.0,8.0,2017.0,11.347826086956522,41.894328,-87.613083,0,24.797222222222224,19.15277777777778,60.19444444444444,348.3333333333333,196.83333333333334,2.261111111111111,4.002777777777777,995.561111111111,265.69444444444446,227.69444444444446
2017-10-09,19.2,4.237727272727273,0.187,3.0,10.604545454545454,10.0,9.0,2017.0,12.409090909090908,41.894328,-87.613083,0,17.242424242424242,13.381818181818183,65.12121212121212,406.4636363636364,116.93939393939394,2.7757575757575754,4.321212121212121,1007.4424242424242,274.27272727272725,226.42424242424244
2017-11-06,17.431818181818183,1.5045454545454546,0.187,3.0,10.518181818181818,11.0,6.0,2017.0,12.409090909090908,41.894328,-87.613083,0,28.654054054054054,19.97837837837838,46.4054054054054,36.983783783783785,207.83783783783784,3.2270270270270274,6.635135135135135,991.235135135135,346.35135135135135,211.75675675675674
2017-11-07,22.4375,1.0270833333333333,0.18699999999999997,3.0,10.716666666666667,11.0,7.0,2017.0,11.5,41.894328,-87.613083,0,23.83076923076923,22.289743589743587,88.38461538461539,154.38717948717948,102.17948717948718,1.571794871794872,2.6999999999999997,989.9410256410256,216.4102564102564,218.84615384615384
2017-11-08,23.191666666666666,1.7075000000000002,0.18699999999999997,3.0,10.695833333333333,11.0,8.0,2017.0,11.5,41.894328,-87.613083,0,22.72972972972973,19.13243243243243,72.29729729729729,350.75405405405405,180.51351351351352,2.9054054054054053,4.7081081081081075,993.3432432432431,236.6216216216216,231.0
2017-11-09,19.541666666666668,2.9683333333333333,0.18699999999999997,3.0,10.5875,11.0,9.0,2017.0,11.5,41.894328,-87.613083,0,17.79032258064516,14.32258064516129,69.2258064516129,416.35806451612905,114.25806451612904,2.3451612903225807,3.5258064516129033,1001.8451612903226,231.83870967741936,240.83870967741936
2017-12-06,17.979166666666668,1.2895833333333333,0.18699999999999997,3.0,10.495833333333334,12.0,6.0,2017.0,11.5,41.894328,-87.613083,0,29.660526315789472,21.46315789473684,49.78947368421053,36.82105263157895,211.6578947368421,2.9657894736842105,5.586842105263158,991.6394736842107,334.3157894736842,224.89473684210526
2017-12-07,21.491304347826087,0.8152173913043478,0.187,3.0,10.673913043478262,12.0,7.0,2017.0,11.434782608695652,41.894328,-87.613083,0,24.823529411764707,22.991176470588236,86.05882352941177,179.7676470588235,194.8235294117647,1.9235294117647062,3.9705882352941178,990.7970588235294,95.29411764705883,230.05882352941177
2017-12-08,22.770833333333332,2.607083333333333,0.18699999999999997,3.0,10.6,12.0,8.0,2017.0,11.5,41.894328,-87.613083,0,20.25263157894737,16.96315789473684,72.55263157894737,347.39473684210526,121.6842105263158,2.85,4.757894736842106,995.8842105263158,339.39473684210526,224.8421052631579
2017-12-09,19.950000000000003,6.460555555555555,0.187,3.0,10.316666666666666,12.0,9.0,2017.0,8.88888888888889,41.894328,-87.613083,1,19.70294117647059,16.814705882352943,75.32352941176471,409.0411764705882,54.794117647058826,3.402941176470588,4.797058823529412,993.2794117647059,284.5882352941176,230.26470588235293
2018-01-07,19.5,1.3133333333333332,0.1631904761904762,3.0,12.185714285714287,1.0,7.0,2018.0,12.380952380952381,41.894328,-87.613083,0,28.974285714285713,24.6,71.17142857142858,307.5885714285714,211.05714285714285,3.0628571428571427,6.0771428571428565,989.7914285714285,245.9142857142857,214.5142857142857
2018-01-08,23.462500000000002,1.0175,0.13904166666666667,3.0416666666666665,11.800000000000002,1.0,8.0,2018.0,11.5,41.894328,-87.613083,0,23.854166666666668,19.120833333333334,66.41666666666667,551.3,244.20833333333334,2.5083333333333333,4.225,992.6625,231.875,355.875
2018-02-07,20.308333333333334,0.9658333333333333,0.14620833333333333,3.4166666666666665,11.979166666666666,2.0,7.0,2018.0,11.5,41.894328,-87.613083,0,21.341176470588238,19.258823529411764,82.70588235294117,338.90000000000003,103.23529411764706,1.5588235294117647,2.552941176470588,995.9088235294118,388.5,251.64705882352942
2018-02-08,23.7,0.8886956521739131,0.12373913043478262,3.5652173913043477,11.708695652173914,2.0,8.0,2018.0,11.130434782608695,41.894328,-87.613083,0,24.982608695652175,20.730434782608697,69.73913043478261,551.3,207.34782608695653,3.6478260869565218,5.960869565217391,992.5782608695652,251.82608695652175,356.0869565217391
2018-03-07,20.720833333333335,0.8737499999999999,0.152375,3.5,11.8375,3.0,7.0,2018.0,11.5,41.894328,-87.613083,0,22.743589743589745,21.102564102564102,87.1025641025641,315.04102564102567,52.38461538461539,1.2307692307692308,1.971794871794872,998.8589743589744,342.8205128205128,219.89743589743588
2018-03-08,24.1875,1.5704166666666666,0.182125,4.25,11.637500000000001,3.0,8.0,2018.0,11.5,41.894328,-87.613083,0,23.391666666666666,21.433333333333334,84.66666666666667,551.3,123.58333333333333,2.091666666666667,3.1958333333333333,995.225,265.1666666666667,355.75
2018-04-06,18.784615384615385,2.641538461538462,0.1326153846153846,4.153846153846154,12.407692307692308,4.0,6.0,2018.0,16.53846153846154,41.894328,-87.61308299999999,0,20.96470588235294,14.4,50.794117647058826,83.84705882352942,233.85294117647058,2.426470588235294,4.614705882352942,992.6911764705883,298.70588235294116,230.97058823529412
2018-04-07,20.433333333333334,1.2183333333333335,0.17816666666666667,3.2083333333333335,11.758333333333333,4.0,7.0,2018.0,11.5,41.894328,-87.613083,0,27.789473684210527,24.63684210526316,78.21052631578948,321.4263157894737,166.8684210526316,1.7105263157894737,3.139473684210526,1000.9947368421053,305.2894736842105,225.60526315789474
2018-04-08,24.316666666666666,1.6049999999999998,0.16654166666666667,3.5833333333333335,11.591666666666667,4.0,8.0,2018.0,11.5,41.894328,-87.613083,0,28.641666666666666,22.525000000000002,61.958333333333336,551.3,216.625,2.7125,5.108333333333333,995.4458333333333,245.125,356.0833333333333
2018-05-06,17.358333333333334,3.8708333333333336,0.2343333333333333,4.25,12.116666666666667,5.0,6.0,2018.0,11.5,41.894328,-87.613083,0,14.842500000000001,11.602500000000001,70.975,80.8425,96.15,5.255000000000001,8.067499999999999,990.6775,313.275,214.0
2018-05-07,20.870833333333334,1.0141666666666667,0.13154166666666667,3.9166666666666665,11.695833333333333,5.0,7.0,2018.0,11.5,41.894328,-87.613083,0,25.465714285714284,23.414285714285715,84.91428571428571,356.6628571428571,195.77142857142857,1.5571428571428572,2.8285714285714287,1001.9228571428572,197.11428571428573,234.54285714285714
2018-05-08,24.104761904761904,1.8104761904761906,0.14257142857142857,3.1904761904761907,11.504761904761905,5.0,8.0,2018.0,12.857142857142858,41.894328,-87.613083,0,29.414285714285718,22.85238095238095,58.80952380952381,551.6999999999999,240.85714285714286,4.257142857142857,7.347619047619048,996.0666666666667,241.57142857142858,355.7142857142857
2018-05-16,21.799999999999997,1.865,0.0245,3.5,10.3,16.0,5.0,2018.0,13.5,41.894328,-87.613083,0,12.36829268292683,10.378048780487806,78.7560975609756,99.89268292682928,43.09756097560975,1.448780487804878,2.2804878048780486,994.5365853658536,291.0975609756098,200.26829268292684
2018-06-06,16.366666666666667,3.8708333333333336,0.20033333333333334,4.166666666666667,11.883333333333333,6.0,6.0,2018.0,11.5,41.894328,-87.613083,0,15.844444444444445,13.413333333333334,77.08888888888889,76.04,66.95555555555555,2.008888888888889,3.311111111111111,992.2577777777777,201.33333333333334,190.4
2018-06-07,20.430434782608696,3.2704347826086955,0.29247826086956524,4.608695652173913,11.56086956521739,6.0,7.0,2018.0,11.130434782608695,41.894328,-87.613083,0,20.53684210526316,17.592105263157894,75.1842105263158,362.15,40.421052631578945,4.2105263157894735,6.734210526315789,1006.9026315789474,380.2631578947368,215.78947368421052
2018-06-08,23.817391304347826,1.4921739130434784,0.1457391304347826,3.0869565217391304,11.41304347826087,6.0,8.0,2018.0,11.478260869565217,41.894328,-87.613083,0,24.09130434782609,22.29565217391304,86.1304347826087,558.8173913043479,114.17391304347827,2.0130434782608693,3.4956521739130437,994.6434782608695,100.0,355.7391304347826
2018-06-13,17.960869565217394,0.7473913043478262,0.13082608695652173,3.782608695652174,11.27826086956522,13.0,6.0,2018.0,11.521739130434783,41.894328,-87.613083,0,21.54,18.082857142857144,72.82857142857142,131.62,164.4857142857143,1.6457142857142857,2.8971428571428572,992.297142857143,276.85714285714283,214.2
2018-06-14,17.670833333333334,0.7050000000000001,0.113875,3.5833333333333335,11.199999999999998,14.0,6.0,2018.0,11.5,41.894328,-87.613083,0,20.91794871794872,15.88974358974359,60.43589743589744,133.27692307692305,126.94871794871794,1.235897435897436,2.0307692307692307,995.9435897435898,247.28205128205127,219.76923076923077
2018-06-15,17.778260869565216,0.8995652173913044,0.12743478260869565,3.4347826086956523,11.130434782608695,15.0,6.0,2018.0,11.956521739130435,41.894328,-87.613083,0,23.274358974358975,18.505128205128205,64.71794871794872,133.27692307692305,120.92307692307692,1.5538461538461539,3.0923076923076924,993.7820512820513,289.64102564102564,219.66666666666666
2018-06-16,17.98695652173913,1.1334782608695653,0.18108695652173915,3.391304347826087,11.095652173913043,16.0,6.0,2018.0,11.173913043478262,41.894328,-87.613083,0,25.38823529411765,21.764705882352942,74.47058823529412,153.39117647058825,162.7941176470588,2.1294117647058823,4.0323529411764705,993.2794117647059,327.6470588235294,230.97058823529412
